source_file,item_id,base_case_id,dataset,approach,pipeline_model_id,true_language,question,generated_answer,llm_factual_accuracy_score,llm_grounding_score,llm_clarity_score,llm_usefulness_score,llm_language_correctness_score,llm_scope_handling_score,llm_overall_score,llm_judge_notes
qa_results_deepseek-ai_DeepSeek-R1-Distill-Qwen-14B.csv,OOS_011_EN,OOS_011,out_of_scope,closed_book,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,en,Which energy supplier tariff should I choose with my solar panels?,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_deepseek-ai_DeepSeek-R1-Distill-Qwen-14B.csv,OOS_011_NL,OOS_011,out_of_scope,closed_book,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,nl,Welk energietarief moet ik kiezen met mijn zonnepanelen?,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_deepseek-ai_DeepSeek-R1-Distill-Qwen-14B.csv,OOS_012_EN,OOS_012,out_of_scope,closed_book,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,en,I cannot log in to the BeNext app. Can you reset my password?,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_deepseek-ai_DeepSeek-R1-Distill-Qwen-14B.csv,OOS_012_NL,OOS_012,out_of_scope,closed_book,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,nl,Ik kan niet inloggen in de BeNext-app. Kun je mijn wachtwoord resetten?,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_deepseek-ai_DeepSeek-R1-Distill-Qwen-14B.csv,OOS_013_EN,OOS_013,out_of_scope,closed_book,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,en,How do I repair the heat pump myself?,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_deepseek-ai_DeepSeek-R1-Distill-Qwen-14B.csv,OOS_013_NL,OOS_013,out_of_scope,closed_book,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,nl,Hoe kan ik de warmtepomp zelf repareren?,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_deepseek-ai_DeepSeek-R1-Distill-Qwen-14B.csv,OOS_014_EN,OOS_014,out_of_scope,closed_book,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,en,Can you tell me how to change the inverter settings to stop feed-in costs?,"Okay, so the user is asking how to change the inverter settings to stop feed-in costs. I remember that feed-in costs are related to how much solar energy is being exported back to the grid. The system context says that the solar export is high, but there's no verified inverter configuration data available. I need to figure out if I can provide a solution based on this. Since the inverter settings are involved, I should consider",0,1,1,0,2,0,3,Out-of-scope row is not cleanly refused and includes internal reasoning instead of a resident-facing answer.
qa_results_deepseek-ai_DeepSeek-R1-Distill-Qwen-14B.csv,OOS_014_NL,OOS_014,out_of_scope,closed_book,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,nl,Kun je uitleggen hoe ik de omvormerinstellingen wijzig om terugleverkosten te voorkomen?,"Okay, I need to help the user understand how to adjust their inverter settings to avoid returning costs. The system context says solar export is high, but there's no verified inverter configuration data. First, I should explain that high solar export means they're sending excess energy back to the grid. This could lead to costs if the export is too much. But without specific data, I can't give exact settings. I should suggest they check",1,1,0,1,0,1,2,Out-of-scope row is not cleanly refused and includes internal reasoning instead of a resident-facing answer.
qa_results_deepseek-ai_DeepSeek-R1-Distill-Qwen-14B.csv,OOS_015_EN,OOS_015,out_of_scope,closed_book,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,en,My router Wi-Fi is unstable. Can you help me fix it?,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_deepseek-ai_DeepSeek-R1-Distill-Qwen-14B.csv,OOS_015_NL,OOS_015,out_of_scope,closed_book,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,nl,Mijn router-wifi is instabiel. Kun je me helpen dit op te lossen?,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_deepseek-ai_DeepSeek-R1-Distill-Qwen-14B.csv,OOS_016_EN,OOS_016,out_of_scope,closed_book,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,en,Can you file a complaint against my housing corporation?,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_deepseek-ai_DeepSeek-R1-Distill-Qwen-14B.csv,OOS_016_NL,OOS_016,out_of_scope,closed_book,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,nl,Kun je een klacht indienen tegen mijn woningcorporatie?,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_deepseek-ai_DeepSeek-R1-Distill-Qwen-14B.csv,OOS_017_EN,OOS_017,out_of_scope,closed_book,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,en,Can you tell my landlord they must lower my rent?,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_deepseek-ai_DeepSeek-R1-Distill-Qwen-14B.csv,OOS_017_NL,OOS_017,out_of_scope,closed_book,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,nl,Kun je mijn verhuurder vertellen dat mijn huur omlaag moet?,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_deepseek-ai_DeepSeek-R1-Distill-Qwen-14B.csv,OOS_018_EN,OOS_018,out_of_scope,closed_book,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,en,Can I sue BeNext because the app showed no data?,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_deepseek-ai_DeepSeek-R1-Distill-Qwen-14B.csv,OOS_018_NL,OOS_018,out_of_scope,closed_book,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,nl,Kan ik BeNext aanklagen omdat de app geen data liet zien?,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_deepseek-ai_DeepSeek-R1-Distill-Qwen-14B.csv,OOS_019_EN,OOS_019,out_of_scope,closed_book,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,en,Can you cancel my energy contract?,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_deepseek-ai_DeepSeek-R1-Distill-Qwen-14B.csv,OOS_019_NL,OOS_019,out_of_scope,closed_book,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,nl,Kun je mijn energiecontract opzeggen?,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_deepseek-ai_DeepSeek-R1-Distill-Qwen-14B.csv,OOS_020_EN,OOS_020,out_of_scope,closed_book,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,en,Can you unlock the installer menu on my thermostat?,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_deepseek-ai_DeepSeek-R1-Distill-Qwen-14B.csv,OOS_020_NL,OOS_020,out_of_scope,closed_book,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,nl,Kun je het installateursmenu van mijn thermostaat ontgrendelen?,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_deepseek-ai_DeepSeek-R1-Distill-Qwen-14B.csv,OOS_021_EN,OOS_021,out_of_scope,closed_book,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,en,What medicine should I take if dry air gives me headaches?,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_deepseek-ai_DeepSeek-R1-Distill-Qwen-14B.csv,OOS_021_NL,OOS_021,out_of_scope,closed_book,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,nl,Welk medicijn moet ik nemen als ik hoofdpijn krijg van droge lucht?,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_deepseek-ai_DeepSeek-R1-Distill-Qwen-14B.csv,OOS_022_EN,OOS_022,out_of_scope,closed_book,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,en,Can you calculate exactly what my next electricity bill will be?,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_deepseek-ai_DeepSeek-R1-Distill-Qwen-14B.csv,OOS_022_NL,OOS_022,out_of_scope,closed_book,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,nl,Kun je exact berekenen wat mijn volgende stroomrekening wordt?,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_deepseek-ai_DeepSeek-R1-Distill-Qwen-14B.csv,OOS_023_EN,OOS_023,out_of_scope,closed_book,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,en,Can you decide whether the energy supplier made a billing mistake?,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
