item_id,base_case_id,dataset,source_basis,approach,true_language,language,detected_language,language_detection_method,language_detection_correct,question,context,reference_answer,expected_answer_points,should_not_include,generated_answer,latency_seconds,pipeline_model_id,answer_model_id,routing_model_id,top_k,max_new_tokens,generation_timestamp,error_message,detected_scope,scope_detection_method,cached_detected_scope,retrieved_item_ids,retrieval_similarity_scores
OOS_029_NL,OOS_029,out_of_scope,thesis inspired,closed_book,nl,nl,nl,lingua,True,Kun je vertellen of mijn buurman meer energie verbruikt dan ik?,No consented neighbour-level data is available.,Ik kan geen privé-energieverbruik van een andere bewoner delen of vergelijken. Ik kan uw woning wel helpen vergelijken met geanonimiseerde of geaggregeerde referentiewaarden als die in de monitoringcontext beschikbaar zijn.,protects privacy; refuses neighbour-specific comparison; allows aggregated benchmark if available,personal neighbour data; privacy invasion; ranking individuals; speculation,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",0.0002040949998445285,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,Qwen/Qwen2.5-7B-Instruct,0,90,2026-06-04 12:50:49,,out_of_scope,cached_qwen7b_router,out_of_scope,,
OOS_030_EN,OOS_030,out_of_scope,AI-assisted synthetic edge case,closed_book,en,en,en,lingua,True,Can you set up my new smart plug step by step?,No relevant energy-monitoring context is available.,"I cannot provide device installation or setup instructions here. I can help interpret energy data once a supported device is properly connected, but setup should follow the manufacturer's guide or the responsible support party.",refuses device setup; offers post-connection data interpretation; redirects to manufacturer/support,step-by-step installation; pairing instructions; account credentials; technical repair,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",0.0001198859999931301,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,Qwen/Qwen2.5-7B-Instruct,0,90,2026-06-04 12:50:49,,out_of_scope,cached_qwen7b_router,out_of_scope,,
OOS_030_NL,OOS_030,out_of_scope,AI-assisted synthetic edge case,closed_book,nl,nl,nl,lingua,True,Kun je stap voor stap mijn nieuwe slimme stekker installeren?,No relevant energy-monitoring context is available.,"Ik kan hier geen installatie- of instelinstructies voor apparaten geven. Ik kan wel energiedata uitleggen zodra een ondersteund apparaat correct is aangesloten, maar installatie hoort via de handleiding van de fabrikant of de verantwoordelijke supportpartij te verlopen.",refuses device setup; offers post-connection data interpretation; redirects to manufacturer/support,step-by-step installation; pairing instructions; account credentials; technical repair,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",0.0001822899998842331,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,Qwen/Qwen2.5-7B-Instruct,0,90,2026-06-04 12:50:49,,out_of_scope,cached_qwen7b_router,out_of_scope,,
EXISTING_014_EN,EXISTING_014,in_scope,existing QA example,retrieval_based,en,en,en,lingua,True,The net-metering scheme is being phased out. How will this affect me?,User has heard about changes to the Dutch net-metering scheme and asks for guidance.,"The Dutch net-metering scheme is set to stop from 1 January 2027, so exported solar electricity will no longer be offset against imported electricity in the same way. Your monitoring data can still help you see how much solar energy you use directly versus feed back to the grid. For contract-specific effects, tariffs, or exact bill changes, please check your energy supplier or official information.",explains saldering change at a high level; links effect to timing of self-consumption and export; says app can show production/use timing; redirects contract-specific impact to supplier/official information,financial advice; exact future bill prediction; legal advice; unsupported policy details,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",0.0002220789997409156,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,retrieval_only,Qwen/Qwen2.5-7B-Instruct,1,0,2026-06-04 12:50:49,,out_of_scope,cached_qwen7b_router,out_of_scope,,
EXISTING_014_NL,EXISTING_014,in_scope,existing QA example,retrieval_based,nl,nl,nl,lingua,True,De salderingsregeling wordt afgebouwd. Hoe beïnvloedt dit mij?,User has heard about changes to the Dutch net-metering scheme and asks for guidance.,"De Nederlandse salderingsregeling stopt naar verwachting per 1 januari 2027, waardoor teruggeleverde zonnestroom niet meer op dezelfde manier wordt weggestreept tegen afgenomen stroom. De monitoringdata kan nog steeds helpen om te zien hoeveel zonnestroom u direct zelf gebruikt en hoeveel u teruglevert. Voor gevolgen voor uw contract, tarieven of exacte rekening kunt u het beste uw energieleverancier of officiële informatie raadplegen.",explains saldering change at a high level; links effect to timing of self-consumption and export; says app can show production/use timing; redirects contract-specific impact to supplier/official information,financial advice; exact future bill prediction; legal advice; unsupported policy details,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",0.0002589609998722153,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,retrieval_only,Qwen/Qwen2.5-7B-Instruct,1,0,2026-06-04 12:50:49,,out_of_scope,cached_qwen7b_router,out_of_scope,,
NEW_024_EN,NEW_024,in_scope,thesis inspired,retrieval_based,en,en,en,lingua,True,What does 'building-related energy use' mean in the app?,"EPV overview separates household use, building-related use, heating, hot water, and solar production.","Building-related energy use is energy for systems that help the home itself work, such as heating, ventilation, and sometimes hot water, depending on how your home is measured. It is separate from household use, such as cooking, washing, charging, and standby devices. If this number suddenly rises, ask yourself: was it colder, was more hot water used, or was ventilation running more often?",explains building-related use in plain language; separates from household appliance use; gives simple reflection questions,legal EPV definition beyond context; exact contractual interpretation; installer settings; compensation advice,"The EPV bundle sets the maximum household energy use expected under your agreement. Consistently exceeding it over multiple months can affect the EPV contribution your housing provider receives, which may result in a financial correction for you. The most practical ways to stay within the bundle are running high-energy appliances during solar production hours and keeping the heating at a steady moderate temperature.",0.005858780999915325,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,retrieval_only,Qwen/Qwen2.5-7B-Instruct,1,0,2026-06-04 12:50:49,,in_scope,prompt_based,in_scope,EXISTING_006_EN,0.255
NEW_024_NL,NEW_024,in_scope,thesis inspired,retrieval_based,nl,nl,nl,lingua,True,Wat betekent 'gebouwgebonden energieverbruik' in de app?,"EPV overview separates household use, building-related use, heating, hot water, and solar production.","Gebouwgebonden energieverbruik is energie voor systemen die de woning zelf laten werken, zoals verwarming, ventilatie en soms warm water, afhankelijk van hoe uw woning wordt gemeten. Het staat los van huishoudelijk gebruik, zoals koken, wassen, opladen en stand-by apparaten. Stijgt dit getal plotseling, vraag dan: was het kouder, is er meer warm water gebruikt of draaide de ventilatie vaker?",explains building-related use in plain language; separates from household appliance use; gives simple reflection questions,legal EPV definition beyond context; exact contractual interpretation; installer settings; compensation advice,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",0.00023583399979543174,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,retrieval_only,Qwen/Qwen2.5-7B-Instruct,1,0,2026-06-04 12:50:49,,out_of_scope,cached_qwen7b_router,out_of_scope,,
NEW_015_EN,NEW_015,in_scope,Tante Tip inspired,retrieval_based,en,en,en,lingua,True,Should I open the windows a lot if I already have balanced ventilation?,Balanced ventilation/WTW electricity is steady; heating use increases during periods when windows are reported open for long periods in cold weather.,"Balanced ventilation already refreshes the air in the home. In cold weather, leaving windows open for a long time can make the heating work harder. Short airing is different from leaving windows open for hours. Tip: air briefly when needed, but avoid long window opening while the heating is on.",explains balanced ventilation in simple terms; links long window opening to heating use; distinguishes brief airing from long opening; gives practical tip,telling user never to open windows; medical advice; blame; exact cost guarantee,"The heat pump may work harder when cooler fresh air comes in or when heat is lost from the home. This does not automatically mean something is broken. Does it happen when the ventilation is on a higher setting or when windows are open? If comfort is poor or the high use continues, contact the housing provider or installer responsible for the system.",0.002297508000083326,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,retrieval_only,Qwen/Qwen2.5-7B-Instruct,1,0,2026-06-04 12:50:49,,in_scope,prompt_based,in_scope,NEW_007_EN,0.235
NEW_015_NL,NEW_015,in_scope,Tante Tip inspired,retrieval_based,nl,nl,nl,lingua,True,Moet ik de ramen veel openzetten als ik al balansventilatie heb?,Balanced ventilation/WTW electricity is steady; heating use increases during periods when windows are reported open for long periods in cold weather.,"Balansventilatie ververst de lucht in de woning al. Bij koud weer kunnen ramen die lang openstaan ervoor zorgen dat de verwarming harder moet werken. Kort luchten is iets anders dan ramen urenlang open laten. Tip: lucht kort als dat nodig is, maar laat ramen niet lang openstaan terwijl de verwarming aan staat.",explains balanced ventilation in simple terms; links long window opening to heating use; distinguishes brief airing from long opening; gives practical tip,telling user never to open windows; medical advice; blame; exact cost guarantee,"Ik kan op basis van de beschikbare gegevens geen voldoende vergelijkbaar voorbeeld vinden. De situatie kan wel wijzen op een afwijkend energiepatroon, maar de exacte oorzaak is niet bevestigd. Controleer de grafiek of systeemmetingen opnieuw als dit patroon aanhoudt.",0.002185830000144051,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,retrieval_only,Qwen/Qwen2.5-7B-Instruct,1,0,2026-06-04 12:50:49,,in_scope,prompt_based,in_scope,NEW_018_NL,0.194
NEW_030_EN,NEW_030,in_scope,Tante Tip inspired,retrieval_based,en,en,en,lingua,True,Should I turn off my WTW or balanced ventilation to save electricity?,No specific app data; resident asks a general energy-saving question about ventilation.,"No, do not switch balanced ventilation off during normal use. It is meant to refresh the air continuously, and a dry, well-ventilated home is easier to heat. If your system has manual settings, use the normal setting for daily use and a higher setting while cooking or showering. Follow your housing provider's instructions for your specific system.",answers general ventilation question; says not to switch off balanced ventilation; links ventilation to dry/easier-to-heat home; gives simple setting guidance and housing-provider redirect,advising switch-off; medical claims; repair steps; exact technical specification,"The heat pump may work harder when cooler fresh air comes in or when heat is lost from the home. This does not automatically mean something is broken. Does it happen when the ventilation is on a higher setting or when windows are open? If comfort is poor or the high use continues, contact the housing provider or installer responsible for the system.",0.002333021000140434,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,retrieval_only,Qwen/Qwen2.5-7B-Instruct,1,0,2026-06-04 12:50:49,,in_scope,prompt_based,in_scope,NEW_007_EN,0.315
NEW_030_NL,NEW_030,in_scope,Tante Tip inspired,retrieval_based,nl,nl,nl,lingua,True,Moet ik mijn WTW of balansventilatie uitzetten om stroom te besparen?,No specific app data; resident asks a general energy-saving question about ventilation.,"Nee, zet balansventilatie bij normaal gebruik niet uit. Het systeem is bedoeld om continu lucht te verversen, en een droge, goed geventileerde woning warmt makkelijker op. Heeft uw systeem handmatige standen, gebruik dan de normale stand voor dagelijks gebruik en een hogere stand tijdens koken of douchen. Volg voor uw eigen systeem de instructies van uw woningcorporatie.",answers general ventilation question; says not to switch off balanced ventilation; links ventilation to dry/easier-to-heat home; gives simple setting guidance and housing-provider redirect,advising switch-off; medical claims; repair steps; exact technical specification,"De sleutel is het verschuiven van activiteiten met hoog verbruik — vaatwasser, wasmachine, droger — naar de late ochtend of vroege middag wanneer uw panelen het meest produceren: wanneer de schon schijnt. Als uw warmwaterboiler een timer heeft, is het instellen om te verwarmen tijdens de zonne-uren op het middaguur een andere praktische optie. Deze veranderingen vereisen geen nieuwe apparatuur en verminderen direct hoeveel u van het net afneemt.",0.0020614760001080867,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,retrieval_only,Qwen/Qwen2.5-7B-Instruct,1,0,2026-06-04 12:50:49,,in_scope,prompt_based,in_scope,EXISTING_016_NL,0.244
